date,value
1483968630000,144
1483968640000,142
1483968645000,141
1483968660000,140
1483968670000,142
1483968675000,141
1483968690000,140
1483968695000,140
1483968710000,139
1483968725000,139
1483968730000,144
1483968735000,141
1483968740000,139
1483968745000,138
1483968750000,134
1483968755000,129
1483968760000,126
1483968770000,120
1483968775000,118
1483968780000,120
1483968785000,118
1483968790000,120
1483968795000,119
1483968800000,117
1483968805000,118
1483968815000,117
1483968825000,117
1483968830000,116
1483968835000,111
1483968840000,108
1483968845000,107
1483968855000,106
1483968860000,105
1483968865000,100
1483968870000,101
1483968875000,102
1483968880000,106
1483968885000,105
1483968895000,108
1483968910000,109
1483968915000,107
1483968920000,109
1483968925000,111
1483968930000,111
1483968935000,110
1483968945000,109
1483968950000,108
1483968965000,108
1483968970000,109
1483968975000,111
1483968980000,110
1483968990000,108
1483968995000,105
1483969000000,106
1483969005000,103
1483969010000,102
1483969015000,104
1483969020000,104
1483969025000,100
1483969035000,101
1483969040000,102
1483969045000,102
1483969050000,104
1483969065000,104
1483969080000,104
1483969090000,103
1483969095000,100
1483969105000,96
1483969110000,94
1483969115000,93
1483969125000,93
1483969130000,94
1483969135000,95
1483969150000,95
1483969160000,94
1483969170000,92
1483969180000,93
1483969185000,95
1483969200000,95
1483969205000,97
1483969215000,99
1483969225000,101
1483969230000,102
1483969240000,104
1483969245000,108
1483969260000,103
1483969270000,104
1483969275000,105
1483969280000,107
1483969285000,109
1483969290000,108
1483969295000,110
1483969310000,110
1483969325000,110
1483969335000,109
1483969345000,110
1483969350000,111
1483969355000,110
1483969360000,111
1483969370000,112
1483969385000,112
1483969390000,112
1483969400000,111
1483969405000,110
1483969415000,110
1483969430000,110
1483969445000,110
1483969450000,109
1483969460000,108
1483969475000,108
1483969480000,107
1483969485000,104
1483969490000,103
1483969500000,97
1483969515000,97
1483969520000,97
1483969530000,97
1483969535000,97
1483969550000,95
1483969560000,82
1483969570000,81
1483969585000,81
1483969590000,82
1483969600000,82
1483969615000,82
1483969620000,82
1483969625000,82
1483969640000,81
1483969645000,81
1483969660000,81
1483969665000,81
1483969680000,82
1483969690000,81
1483969700000,81
1483969710000,81
1483969720000,81
1483969735000,81
1483969750000,81
1483969755000,80
1483969765000,80
1483969770000,80
1483969775000,80
1483969790000,80
1483969795000,81
1483969800000,83
1483969810000,83
1483969820000,82
1483969830000,83
1483969835000,84
1483969840000,86
1483969855000,87
1483969860000,88
1483969865000,90
1483969870000,91
1483969875000,92
1483969885000,93
1483969890000,92
1483969905000,95
1483969910000,97
1483969915000,98
1483969920000,99
1483969925000,100
1483969940000,101
1483969945000,102
1483969950000,103
1483969965000,103
1483969970000,102
1483969980000,101
1483969985000,101
1483969990000,101
1483970000000,101
1483970015000,101
1483970030000,101
1483970045000,92
1483970060000,82
1483970070000,82
1483970085000,82
1483970100000,82
1483970110000,77
1483970115000,80
1483970120000,79
1483970135000,79
1483970150000,78
1483970160000,77
1483970170000,76
1483970185000,76
1483970195000,77
1483970210000,79
1483970225000,79
1483970230000,79
1483970240000,80
1483970250000,79
1483970265000,79
1483970270000,76
1483970285000,77
1483970300000,77
1483970310000,78
1483970320000,80
1483970330000,79
1483970345000,79
1483970360000,79
1483970370000,80
1483970385000,80
1483970400000,80
1483970415000,80
1483970430000,80
1483970445000,80
1483970460000,80
1483970465000,80
1483970480000,78
1483970490000,79
1483970505000,79
1483970510000,79
1483970515000,79
1483970520000,77
1483970530000,75
1483970545000,75
1483970560000,76
1483970575000,76
1483970580000,76
1483970585000,76
1483970600000,76
1483970610000,77
1483970625000,77
1483970630000,76
1483970635000,77
1483970650000,77
1483970665000,77
1483970680000,77
1483970690000,80
1483970705000,80
1483970710000,82
1483970715000,84
1483970730000,84
1483970735000,85
1483970750000,85
1483970765000,85
1483970780000,85
1483970795000,85
1483970810000,85
1483970825000,85
1483970840000,85
1483970855000,85
1483970860000,86
1483970875000,86
1483970890000,85
1483970900000,86
1483970905000,86
1483970910000,84
1483970925000,84
1483970930000,84
1483970940000,82
1483970950000,78
1483970965000,78
1483970970000,77
1483970975000,78
1483970980000,77
1483970995000,77
1483971005000,77
1483971020000,77
1483971035000,77
1483971050000,77
1483971055000,78
1483971060000,79
1483971075000,79
1483971090000,79
1483971100000,80
1483971110000,81
1483971120000,75
1483971130000,74
1483971135000,74
1483971150000,74
1483971160000,74
1483971170000,75
1483971175000,76
1483971185000,76
1483971190000,77
1483971195000,77
1483971205000,78
1483971210000,79
1483971225000,80
1483971230000,79
1483971235000,78
1483971240000,79
1483971255000,78
1483971270000,78
1483971280000,77
1483971290000,76
1483971300000,75
1483971310000,74
1483971325000,74
1483971335000,75
1483971340000,76
1483971355000,76
1483971360000,75
1483971370000,75
1483971380000,74
1483971385000,74
1483971390000,75
1483971395000,76
1483971405000,77
1483971410000,78
1483971415000,79
1483971420000,80
1483971425000,81
1483971430000,83
1483971435000,86
1483971440000,87
1483971445000,89
1483971450000,93
1483971455000,96
1483971460000,98
1483971475000,98
1483971490000,99
1483971505000,100
1483971520000,100
1483971535000,100
1483971550000,100
1483971560000,91
1483971575000,91
1483971580000,91
1483971595000,91
1483971600000,89
1483971605000,85
1483971610000,84
1483971625000,84
1483971630000,68
1483971640000,67
1483971655000,67
1483971660000,67
1483971675000,67
1483971690000,67
1483971695000,68
1483971710000,68
1483971725000,68
1483971740000,68
1483971755000,68
1483971770000,70
1483971780000,71
1483971790000,71
1483971805000,71
1483971820000,70
1483971835000,70
1483971850000,70
1483971865000,70
1483971870000,71
1483971885000,71
1483971900000,70
1483971915000,70
1483971930000,71
1483971935000,72
1483971950000,73
1483971965000,73
1483971970000,73
1483971985000,73
1483971990000,76
1483972000000,74
1483972010000,73
1483972025000,73
1483972030000,76
1483972035000,75
1483972050000,75
1483972055000,76
1483972060000,75
1483972075000,75
1483972080000,74
1483972090000,73
1483972095000,74
1483972110000,74
1483972125000,74
1483972140000,75
1483972150000,64
1483972165000,64
1483972180000,64
1483972195000,64
1483972210000,63
1483972215000,64
1483972230000,64
1483972245000,64
1483972250000,66
1483972260000,65
1483972265000,64
1483972275000,65
1483972280000,66
1483972295000,66
1483972300000,70
1483972315000,70
1483972330000,73
1483972345000,73
1483972360000,73
1483972370000,73
1483972375000,74
1483972380000,75
1483972395000,75
1483972405000,74
1483972420000,74
1483972435000,73
1483972450000,73
1483972455000,72
1483972460000,69
1483972465000,69
1483972480000,69
1483972485000,70
1483972500000,70
1483972510000,70
1483972520000,71
1483972530000,71
1483972540000,70
1483972555000,70
1483972570000,71
1483972580000,70
1483972590000,71
1483972605000,71
1483972610000,75
1483972620000,74
1483972630000,73
1483972645000,73
1483972650000,72
1483972665000,72
1483972670000,68
1483972685000,68
1483972695000,68
1483972710000,74
1483972725000,74
1483972730000,76
1483972740000,74
1483972750000,75
1483972760000,78
1483972765000,79
1483972770000,78
1483972785000,78
1483972790000,77
1483972795000,77
1483972800000,77
1483972805000,78
1483972820000,78
1483972825000,79
1483972830000,80
1483972835000,82
1483972840000,84
1483972850000,88
1483972855000,91
1483972860000,92
1483972875000,91
1483972890000,91
1483972895000,92
1483972910000,97
1483972915000,98
1483972920000,100
1483972930000,101
1483972935000,102
1483972940000,104
1483972950000,105
1483972960000,106
1483972975000,107
1483972985000,109
1483973000000,110
1483973005000,109
1483973020000,109
1483973025000,105
1483973030000,105
1483973045000,105
1483973050000,108
1483973055000,109
1483973060000,107
1483973065000,105
1483973075000,106
1483973080000,109
1483973095000,110
1483973100000,109
1483973115000,109
1483973120000,110
1483973125000,114
1483973130000,115
1483973135000,116
1483973140000,117
1483973155000,117
1483973160000,118
1483973175000,118
1483973180000,117
1483973190000,116
1483973205000,116
1483973210000,115
1483973220000,114
1483973225000,113
1483973240000,111
1483973250000,111
1483973260000,111
1483973275000,113
1483973280000,115
1483973285000,120
1483973290000,120
1483973295000,115
1483973300000,113
1483973310000,114
1483973315000,115
1483973325000,114
1483973330000,117
1483973335000,118
1483973350000,117
1483973355000,118
1483973360000,117
1483973365000,116
1483973380000,116
1483973385000,115
1483973390000,110
1483973395000,111
1483973400000,110
1483973405000,109
1483973415000,108
1483973430000,108
1483973445000,108
1483973450000,107
1483973465000,106
1483973470000,104
1483973480000,83
1483973485000,82
1483973490000,80
1483973505000,80
1483973510000,79
1483973520000,79
1483973535000,79
1483973550000,79
1483973565000,79
1483973570000,80
1483973585000,80
1483973590000,79
1483973605000,79
1483973620000,79
1483973635000,79
1483973650000,79
1483973655000,78
1483973670000,78
1483973685000,78
1483973700000,78
1483973715000,78
1483973720000,77
1483973735000,78
1483973740000,78
1483973745000,77
1483973750000,76
1483973755000,77
1483973765000,79
1483973770000,80
1483973785000,80
1483973800000,78
1483973815000,78
1483973820000,79
1483973835000,79
1483973840000,76
1483973855000,76
1483973860000,77
1483973875000,77
1483973890000,78
1483973905000,78
1483973920000,78
1483973935000,79
1483973940000,80
1483973945000,81
1483973955000,82
1483973970000,82
1483973985000,82
1483974000000,82
1483974005000,83
1483974020000,83
1483974030000,82
1483974040000,81
1483974055000,81
1483974065000,80
1483974080000,80
1483974090000,79
1483974100000,77
1483974110000,75
1483974120000,69
1483974130000,68
1483974145000,68
1483974160000,68
1483974175000,68
1483974190000,70
1483974200000,78
1483974205000,77
1483974220000,77
1483974225000,77
1483974240000,77
1483974250000,77
1483974260000,75
1483974275000,75
1483974280000,74
1483974295000,74
1483974310000,75
1483974320000,74
1483974335000,74
1483974340000,75
1483974355000,75
1483974370000,75
1483974385000,75
1483974390000,74
1483974395000,73
1483974410000,76
1483974415000,76
1483974430000,75
1483974445000,75
1483974450000,77
1483974460000,76
1483974475000,76
1483974490000,77
1483974495000,78
1483974510000,77
1483974520000,77
1483974525000,77
1483974540000,75
1483974550000,74
1483974560000,75
1483974570000,74
1483974580000,75
1483974585000,74
1483974600000,74
1483974610000,74
1483974625000,74
1483974630000,74
1483974645000,74
1483974660000,74
1483974675000,74
1483974680000,75
1483974695000,75
1483974710000,76
1483974725000,76
1483974730000,64
1483974740000,63
1483974745000,65
1483974750000,66
1483974765000,66
1483974770000,70
1483974785000,70
1483974800000,69
1483974815000,69
1483974820000,69
1483974830000,70
1483974840000,69
1483974855000,69
1483974870000,69
1483974885000,69
1483974900000,69
1483974915000,69
1483974930000,70
1483974940000,70
1483974955000,70
1483974960000,71
1483974970000,71
1483974985000,71
1483974990000,72
1483975000000,71
1483975010000,72
1483975020000,74
1483975030000,71
1483975040000,69
1483975050000,67
1483975060000,77
1483975070000,72
1483975080000,69
1483975095000,69
1483975110000,69
1483975120000,70
1483975130000,68
1483975145000,68
1483975160000,69
1483975165000,69
1483975180000,70
1483975190000,69
1483975205000,69
1483975210000,70
1483975220000,69
1483975235000,69
1483975240000,69
1483975250000,72
1483975255000,74
1483975260000,76
1483975265000,77
1483975275000,78
1483975280000,79
1483975285000,79
1483975300000,78
1483975315000,77
1483975320000,76
1483975325000,76
1483975330000,73
1483975340000,73
1483975355000,73
1483975360000,72
1483975370000,71
1483975380000,71
1483975395000,71
1483975410000,71
1483975425000,71
1483975435000,72
1483975450000,72
1483975465000,72
1483975480000,75
1483975485000,75
1483975490000,74
1483975500000,71
1483975515000,71
1483975520000,71
1483975535000,71
1483975550000,72
1483975565000,72
1483975570000,73
1483975580000,75
1483975595000,75
1483975610000,74
1483975625000,76
1483975635000,78
1483975650000,79
1483975665000,79
1483975680000,79
1483975695000,79
1483975700000,77
1483975710000,78
1483975720000,77
1483975730000,76
1483975740000,78
1483975750000,77
1483975760000,77
1483975770000,74
1483975785000,74
1483975790000,74
1483975805000,74
1483975810000,73
1483975820000,74
1483975835000,74
1483975840000,74
1483975850000,72
1483975855000,71
1483975860000,69
1483975870000,69
1483975880000,70
1483975890000,69
1483975905000,70
1483975920000,70
1483975935000,70
1483975950000,70
1483975965000,70
1483975970000,71
1483975985000,71
1483976000000,71
1483976015000,71
1483976025000,73
1483976035000,74
1483976040000,74
1483976045000,78
1483976050000,79
1483976055000,81
1483976060000,82
1483976070000,84
1483976080000,84
1483976090000,87
1483976095000,86
1483976100000,84
1483976105000,84
1483976110000,83
1483976115000,81
1483976120000,84
1483976135000,86
1483976140000,88
1483976155000,87
1483976170000,87
1483976180000,88
1483976195000,94
1483976200000,98
1483976210000,97
1483976215000,99
1483976230000,101
1483976235000,102
1483976240000,101
1483976250000,100
1483976260000,72
1483976265000,72
1483976270000,71
1483976285000,67
1483976290000,64
1483976295000,64
1483976310000,64
1483976320000,69
1483976325000,70
1483976330000,69
1483976335000,68
1483976350000,67
1483976365000,67
1483976370000,70
1483976380000,71
1483976390000,70
1483976395000,71
1483976410000,74
1483976420000,72
1483976425000,72
1483976440000,71
1483976455000,71
1483976460000,70
1483976470000,70
1483976480000,70
1483976485000,70
1483976500000,70
1483976515000,70
1483976520000,70
1483976535000,70
1483976550000,70
1483976560000,68
1483976575000,68
1483976580000,69
1483976595000,69
1483976600000,70
1483976615000,70
1483976630000,70
1483976640000,69
1483976645000,68
1483976660000,69
1483976665000,70
1483976680000,70
1483976695000,70
1483976710000,69
1483976720000,68
1483976735000,68
1483976740000,68
1483976750000,68
1483976765000,68
1483976770000,69
1483976785000,69
1483976795000,70
1483976810000,70
1483976820000,71
1483976830000,71
1483976835000,70
1483976840000,66
1483976845000,66
1483976860000,66
1483976875000,66
1483976880000,67
1483976895000,67
1483976900000,66
1483976910000,68
1483976915000,68
1483976920000,69
1483976935000,69
1483976940000,68
1483976950000,68
1483976960000,65
1483976970000,68
1483976980000,71
1483976985000,72
1483977000000,72
1483977010000,71
1483977025000,71
1483977040000,72
1483977050000,73
1483977055000,74
1483977070000,75
1483977085000,75
1483977090000,75
1483977105000,77
1483977115000,77
1483977120000,76
1483977135000,76
1483977140000,76
1483977145000,77
1483977150000,79
1483977155000,81
1483977160000,82
1483977165000,83
1483977170000,86
1483977175000,87
1483977190000,89
1483977205000,93
1483977210000,94
1483977215000,95
1483977230000,95
1483977235000,96
1483977245000,99
1483977255000,100
1483977260000,101
1483977275000,100
1483977285000,98
1483977300000,99
1483977315000,99
1483977330000,99
1483977335000,99
1483977340000,81
1483977345000,72
1483977360000,66
1483977375000,66
1483977380000,65
1483977395000,65
1483977410000,65
1483977415000,64
1483977430000,64
1483977440000,64
1483977445000,63
1483977450000,64
1483977455000,65
1483977470000,65
1483977485000,65
1483977500000,66
1483977505000,65
1483977510000,64
1483977520000,63
1483977530000,63
1483977545000,63
1483977560000,63
1483977570000,64
1483977580000,64
1483977595000,64
1483977610000,64
1483977625000,64
1483977630000,65
1483977645000,65
1483977660000,66
1483977670000,67
1483977680000,68
1483977695000,68
1483977710000,69
1483977725000,69
1483977740000,70
1483977745000,73
1483977750000,75
1483977765000,75
1483977780000,75
1483977795000,75
1483977800000,74
1483977805000,77
1483977820000,77
1483977835000,77
1483977850000,75
1483977855000,76
1483977870000,76
1483977880000,75
1483977890000,74
1483977900000,74
1483977910000,74
1483977925000,74
1483977930000,74
1483977940000,74
1483977950000,74
1483977965000,74
1483977970000,73
1483977985000,73
1483978000000,76
1483978015000,76
1483978020000,75
1483978035000,75
1483978050000,77
1483978055000,76
1483978060000,75
1483978075000,74
1483978090000,75
1483978100000,74
1483978115000,74
1483978130000,75
1483978145000,75
1483978150000,74
1483978165000,74
1483978170000,75
1483978180000,75
1483978190000,75
1483978195000,75
1483978200000,76
1483978215000,76
1483978230000,76
1483978245000,76
1483978260000,76
1483978270000,77
1483978285000,77
1483978300000,77
1483978310000,72
1483978320000,73
1483978330000,74
1483978345000,73
1483978360000,72
1483978370000,71
1483978380000,71
1483978395000,71
1483978405000,71
1483978410000,72
1483978425000,73
1483978435000,74
1483978440000,75
1483978445000,77
1483978450000,78
1483978455000,79
1483978460000,81
1483978465000,83
1483978470000,83
1483978485000,83
1483978500000,83
1483978505000,84
1483978520000,86
1483978525000,88
1483978540000,91
1483978550000,92
1483978565000,92
1483978570000,91
1483978575000,90
1483978590000,90
1483978605000,91
1483978620000,90
1483978625000,85
1483978630000,84
1483978645000,84
1483978660000,82
1483978670000,80
1483978680000,76
1483978685000,75
1483978700000,75
1483978715000,75
1483978725000,75
1483978740000,76
1483978755000,76
1483978765000,75
1483978770000,75
1483978785000,75
1483978790000,76
1483978800000,77
1483978805000,78
1483978820000,78
1483978835000,77
1483978850000,77
1483978865000,78
1483978870000,79
1483978875000,78
1483978890000,78
1483978900000,78
1483978905000,78
1483978920000,78
1483978935000,78
1483978950000,79
1483978965000,79
1483978980000,79
1483978995000,79
1483979005000,78
1483979010000,77
1483979025000,77
1483979040000,78
1483979055000,78
1483979070000,77
1483979085000,77
1483979090000,79
1483979095000,81
1483979100000,83
1483979105000,85
1483979110000,88
1483979115000,86
1483979120000,84
1483979125000,83
1483979130000,82
1483979145000,82
1483979160000,83
1483979175000,84
1483979180000,85
1483979195000,85
1483979205000,84
1483979220000,84
1483979235000,84
1483979250000,83
1483979265000,83
1483979270000,82
1483979285000,82
1483979300000,82
1483979305000,82
1483979310000,82
1483979325000,82
1483979340000,82
1483979355000,82
1483979360000,82
1483979370000,74
1483979375000,73
1483979390000,72
1483979400000,71
1483979415000,71
1483979430000,72
1483979440000,70
1483979455000,70
1483979465000,69
1483979480000,70
1483979495000,70
1483979500000,71
1483979505000,70
1483979520000,70
1483979535000,70
1483979540000,74
1483979555000,74
1483979570000,74
1483979575000,74
1483979580000,74
1483979595000,74
1483979610000,74
1483979625000,74
1483979640000,74
1483979650000,75
1483979660000,76
1483979665000,76
1483979680000,77
1483979695000,77
1483979700000,76
1483979715000,76
1483979730000,76
1483979745000,76
1483979760000,76
1483979770000,78
1483979785000,78
1483979800000,78
1483979815000,78
1483979830000,77
1483979845000,77
1483979860000,77
1483979875000,77
1483979890000,77
1483979905000,77
1483979910000,77
1483979920000,76
1483979930000,76
1483979940000,76
1483979950000,75
1483979960000,74
1483979975000,74
1483979990000,74
1483980005000,74
1483980010000,74
1483980025000,74
1483980040000,73
1483980050000,73
1483980065000,73
1483980075000,73
1483980090000,73
1483980100000,72
1483980110000,75
1483980115000,75
1483980130000,75
1483980140000,74
1483980150000,73
1483980165000,74
1483980180000,74
1483980195000,74
1483980210000,74
1483980225000,74
1483980230000,75
1483980245000,75
1483980260000,75
1483980275000,75
1483980290000,75
1483980305000,75
1483980315000,76
1483980320000,79
1483980330000,76
1483980335000,76
1483980340000,75
1483980355000,75
1483980360000,75
1483980365000,75
1483980380000,75
1483980390000,72
1483980405000,72
1483980415000,70
1483980420000,69
1483980435000,69
1483980440000,77
1483980450000,73
1483980460000,69
1483980470000,68
1483980485000,68
1483980490000,69
1483980500000,66
1483980510000,66
1483980525000,66
1483980540000,66
1483980550000,67
1483980560000,67
1483980575000,67
1483980580000,68
1483980585000,69
1483980590000,69
1483980600000,69
1483980610000,71
1483980620000,70
1483980630000,69
1483980640000,71
1483980650000,71
1483980660000,72
1483980675000,72
1483980680000,71
1483980690000,70
1483980705000,70
1483980720000,70
1483980735000,70
1483980740000,70
1483980755000,70
1483980760000,67
1483980770000,63
1483980775000,65
1483980790000,65
1483980795000,66
1483980810000,66
1483980815000,66
1483980830000,67
1483980835000,68
1483980840000,69
1483980845000,72
1483980850000,73
1483980855000,76
1483980860000,79
1483980865000,80
1483980875000,82
1483980880000,83
1483980885000,83
1483980890000,86
1483980895000,87
1483980910000,87
1483980920000,88
1483980925000,89
1483980930000,92
1483980935000,96
1483980940000,97
1483980955000,97
1483980960000,100
1483980975000,100
1483980980000,97
1483980985000,93
1483980995000,93
1483981000000,91
1483981010000,88
1483981015000,87
1483981025000,86
1483981040000,86
1483981050000,86
1483981055000,88
1483981070000,91
1483981075000,93
1483981080000,95
1483981090000,97
1483981095000,100
1483981100000,101
1483981110000,103
1483981115000,99
1483981125000,96
1483981130000,72
1483981135000,71
1483981150000,70
1483981155000,71
1483981160000,71
1483981165000,64
1483981170000,62
1483981175000,63
1483981190000,62
1483981200000,63
1483981215000,63
1483981220000,63
1483981230000,62
1483981240000,62
1483981250000,67
1483981260000,68
1483981270000,69
1483981280000,71
1483981290000,71
1483981300000,71
1483981310000,72
1483981320000,72
1483981330000,73
1483981335000,74
1483981340000,73
1483981350000,70
1483981360000,69
1483981370000,68
1483981385000,68
1483981400000,68
1483981410000,70
1483981425000,70
1483981440000,70
1483981455000,70
1483981470000,70
1483981475000,71
1483981485000,72
1483981490000,74
1483981505000,74
1483981520000,74
1483981535000,74
1483981545000,75
1483981550000,75
1483981555000,78
1483981560000,80
1483981565000,84
1483981570000,85
1483981585000,85
1483981600000,85
1483981605000,86
1483981620000,86
1483981635000,91
1483981650000,91
1483981655000,92
1483981660000,96
1483981665000,97
1483981675000,100
1483981680000,101
1483981685000,102
1483981695000,104
1483981710000,105
1483981725000,105
1483981730000,104
1483981740000,104
1483981755000,103
1483981765000,103
1483981775000,102
1483981780000,101
1483981785000,100
1483981790000,97
1483981795000,92
1483981805000,91
1483981810000,89
1483981820000,91
1483981825000,92
1483981840000,93
1483981845000,94
1483981850000,96
1483981855000,98
1483981865000,100
1483981875000,101
1483981885000,101
1483981900000,103
1483981905000,102
1483981910000,103
1483981915000,104
1483981925000,106
1483981940000,106
1483981945000,104
1483981950000,107
1483981955000,110
1483981960000,112
1483981965000,110
1483981970000,115
1483981975000,114
1483981980000,110
1483981985000,108
1483981995000,107
1483982000000,107
1483982005000,107
1483982015000,104
1483982025000,103
1483982040000,102
1483982050000,104
1483982055000,103
1483982060000,104
1483982070000,108
1483982075000,109
1483982080000,111
1483982085000,113
1483982095000,115
1483982100000,116
1483982105000,118
1483982110000,119
1483982125000,121
1483982130000,120
1483982145000,120
1483982150000,121
1483982155000,119
1483982170000,119
1483982175000,117
1483982180000,116
1483982185000,117
1483982190000,115
1483982195000,113
1483982205000,111
1483982220000,111
1483982225000,110
1483982230000,111
1483982235000,112
1483982240000,111
1483982255000,110
1483982260000,111
1483982275000,111
1483982285000,112
1483982300000,111
1483982305000,112
1483982310000,111
1483982315000,111
1483982330000,111
1483982345000,112
1483982350000,111
1483982355000,110
1483982365000,111
1483982370000,110
1483982375000,109
1483982380000,109
1483982385000,110
1483982395000,109
1483982400000,108
1483982405000,108
1483982410000,106
1483982425000,107
1483982430000,108
1483982435000,109
1483982450000,106
1483982455000,101
1483982460000,96
1483982475000,97
1483982485000,98
1483982500000,98
1483982515000,98
1483982530000,95
1483982535000,94
1483982550000,94
1483982560000,93
1483982575000,93
1483982585000,95
1483982600000,95
1483982610000,93
1483982615000,95
1483982620000,96
1483982635000,97
1483982645000,99
1483982660000,100
1483982665000,104
1483982675000,106
1483982680000,107
1483982690000,108
1483982695000,113
1483982700000,115
1483982705000,116
1483982710000,115
1483982720000,112
1483982730000,111
1483982740000,112
1483982745000,114
1483982750000,112
1483982765000,112
1483982770000,111
1483982775000,111
1483982780000,112
1483982790000,114
1483982800000,116
1483982815000,118
1483982820000,119
1483982825000,118
1483982835000,116
1483982840000,114
1483982845000,113
1483982860000,114
1483982875000,113
1483982880000,109
1483982885000,110
1483982890000,112
1483982905000,114
1483982920000,114
1483982930000,113
1483982935000,115
1483982940000,116
1483982955000,116
1483982970000,117
1483982980000,118
1483982995000,118
1483983005000,117
1483983020000,117
1483983035000,117
1483983050000,117
1483983065000,117
1483983070000,116
1483983085000,115
1483983100000,115
1483983110000,114
1483983115000,113
1483983130000,110
1483983140000,109
1483983145000,110
1483983150000,112
1483983160000,111
1483983170000,109
1483983180000,104
1483983185000,104
1483983190000,103
1483983200000,96
1483983210000,92
1483983220000,93
1483983230000,92
1483983245000,92
1483983260000,92
1483983270000,91
1483983285000,91
1483983300000,93
1483983310000,91
1483983320000,89
1483983330000,87
1483983345000,87
1483983355000,88
1483983360000,89
1483983365000,92
1483983370000,93
1483983385000,94
1483983395000,93
1483983405000,92
1483983420000,92
1483983435000,92
1483983450000,94
1483983455000,96
1483983465000,97
1483983470000,97
1483983480000,96
1483983485000,95
1483983490000,95
1483983495000,96
1483983500000,97
1483983505000,98
1483983510000,100
1483983515000,102
1483983520000,103
1483983525000,100
1483983530000,101
1483983535000,102
1483983540000,103
1483983545000,105
1483983550000,108
1483983555000,109
1483983560000,108
1483983565000,106
1483983570000,105
1483983575000,103
1483983580000,97
1483983585000,94
1483983590000,91
1483983600000,92
1483983605000,93
1483983610000,94
1483983615000,94
1483983630000,93
1483983635000,92
1483983645000,94
1483983650000,96
1483983655000,93
1483983660000,88
1483983675000,85
1483983680000,84
1483983685000,84
1483983695000,83
1483983700000,82
1483983715000,80
1483983730000,80
1483983745000,80
1483983750000,84
1483983760000,82
1483983775000,82
1483983780000,83
1483983795000,83
1483983800000,80
1483983805000,80
1483983810000,81
1483983815000,80
1483983830000,80
1483983840000,81
1483983855000,81
1483983860000,81
1483983865000,83
1483983880000,83
1483983890000,82
1483983900000,81
1483983915000,81
1483983930000,81
1483983945000,81
1483983950000,80
1483983960000,79
1483983970000,76
1483983985000,76
1483984000000,77
1483984010000,76
1483984020000,77
1483984025000,78
1483984030000,80
1483984040000,82
1483984045000,84
1483984050000,85
1483984065000,85
1483984080000,86
1483984095000,86
1483984110000,86
1483984115000,87
1483984125000,86
1483984140000,85
1483984145000,85
1483984150000,86
1483984165000,86
1483984175000,87
1483984180000,88
1483984190000,89
1483984205000,89
1483984210000,85
1483984220000,83
1483984230000,82
1483984235000,82
1483984250000,82
1483984260000,82
1483984265000,80
1483984275000,78
1483984290000,78
1483984295000,80
1483984310000,80
1483984315000,79
1483984325000,78
1483984330000,79
1483984345000,79
1483984350000,78
1483984360000,77
1483984365000,78
1483984370000,78
1483984385000,78
1483984390000,78
1483984400000,78
1483984405000,78
1483984420000,80
1483984435000,80
1483984450000,80
1483984465000,80
1483984480000,80
1483984485000,79
1483984490000,80
1483984495000,79
1483984505000,77
1483984510000,78
1483984520000,77
1483984530000,75
1483984535000,75
1483984550000,75
1483984565000,75
1483984580000,76
1483984595000,76
1483984600000,77
1483984615000,77
1483984620000,76
1483984625000,77
1483984630000,77
1483984640000,77
1483984645000,78
1483984650000,78
1483984660000,82
1483984665000,81
1483984680000,80
1483984695000,80
1483984700000,80
1483984715000,80
1483984720000,80
1483984725000,81
1483984740000,80
1483984755000,80
1483984760000,78
1483984775000,77
1483984780000,78
1483984785000,79
1483984795000,78
1483984810000,78
1483984815000,79
1483984830000,79
1483984845000,79
1483984860000,79
1483984870000,80
1483984880000,81
1483984885000,80
1483984900000,80
1483984915000,80
1483984925000,81
1483984930000,82
1483984935000,83
1483984940000,84
1483984955000,82
1483984960000,81
1483984975000,81
1483984985000,81
1483985000000,81
1483985015000,81
1483985030000,81
1483985045000,81
1483985060000,81
1483985075000,81
1483985080000,82
1483985095000,82
1483985110000,82
1483985120000,82
1483985135000,81
1483985140000,81
1483985155000,81
1483985165000,80
1483985175000,79
1483985190000,79
1483985200000,80
1483985215000,80
1483985230000,80
1483985240000,77
1483985245000,77
1483985260000,76
1483985270000,75
1483985285000,75
1483985290000,76
1483985295000,77
1483985310000,77
1483985315000,78
1483985320000,79
1483985325000,80
1483985330000,81
1483985335000,83
1483985350000,83
1483985355000,82
1483985370000,82
1483985385000,82
1483985400000,79
1483985405000,79
1483985420000,80
1483985425000,81
1483985440000,82
1483985445000,83
1483985460000,83
1483985465000,82
1483985470000,82
1483985485000,82
1483985490000,81
1483985495000,81
1483985505000,81
1483985515000,83
1483985520000,84
1483985525000,83
1483985540000,83
1483985550000,84
1483985565000,84
1483985570000,87
1483985580000,89
1483985590000,90
1483985605000,90
1483985610000,89
1483985620000,91
1483985625000,92
1483985630000,93
1483985635000,94
1483985640000,95
1483985645000,96
1483985655000,97
1483985660000,99
1483985665000,100
1483985670000,104
1483985675000,105
1483985685000,109
1483985690000,110
1483985705000,112
1483985710000,113
1483985715000,114
1483985720000,115
1483985725000,114
1483985735000,115
1483985740000,114
1483985755000,112
